StaffRouteStopMapIID,StaffID,PickupStopMapID,DropStopMapID,IsOneWay,PickupRouteID,DropStopRouteID,SchoolID,AcademicYearID,TransportStatusID
1798,14707,120997,120997.0,False,40794,40794.0,30,26.0,1.0
1799,14887,121022,121022.0,False,40802,40802.0,30,26.0,
1800,14889,121075,121075.0,False,40816,40816.0,30,26.0,2.0
1801,13993,120956,120956.0,False,40783,40783.0,30,26.0,1.0
1802,14198,121062,121062.0,False,40814,40814.0,30,26.0,
1803,14138,120932,120932.0,False,40776,40776.0,30,26.0,1.0
1804,14949,120990,120990.0,False,40792,40792.0,30,26.0,2.0
1805,14789,121161,121161.0,False,40830,40830.0,10,28.0,1.0
1806,14665,121259,121259.0,False,40846,40846.0,20,27.0,2.0
1807,14806,120908,120908.0,False,40768,40768.0,30,26.0,
1808,14185,121074,121074.0,False,40816,40816.0,30,26.0,1.0
1809,14775,121254,121254.0,False,40845,40845.0,20,27.0,1.0
1810,13960,121054,121054.0,False,40812,40812.0,30,26.0,1.0
1811,14971,121171,121171.0,False,40832,40832.0,20,27.0,1.0
1812,14764,121013,121013.0,False,40799,40799.0,30,26.0,1.0
1813,14671,121063,121063.0,False,40814,40814.0,30,26.0,1.0
1814,13983,121204,121204.0,False,40839,40839.0,20,27.0,1.0
1815,14704,121074,121074.0,False,40816,40816.0,30,26.0,1.0
1816,14940,121198,121198.0,False,40837,40837.0,20,27.0,1.0
1817,14846,121000,121000.0,False,40795,40795.0,30,26.0,1.0
1818,14771,121039,121039.0,False,40807,40807.0,30,26.0,1.0
1819,13920,120915,120915.0,False,40770,40770.0,30,26.0,
1820,14776,121246,121246.0,False,40844,40844.0,20,27.0,1.0
1821,14933,120939,120939.0,False,40778,40778.0,30,26.0,1.0
1822,14200,120953,120953.0,False,40782,40782.0,30,26.0,1.0
1823,14657,121229,121229.0,False,40842,40842.0,20,27.0,
1824,13956,121074,121074.0,False,40816,40816.0,30,26.0,1.0
1825,14675,121229,121229.0,False,40842,40842.0,20,27.0,1.0
1826,14607,120989,120989.0,False,40791,40791.0,30,26.0,1.0
1827,14187,120927,120927.0,False,40775,40775.0,30,26.0,1.0
1828,14874,121163,121163.0,False,40830,40830.0,10,28.0,1.0
1829,14593,120938,120938.0,False,40778,40778.0,30,26.0,
1830,14016,121098,121098.0,False,40821,40821.0,10,28.0,1.0
1831,13951,120924,120924.0,False,40774,40774.0,30,26.0,1.0
1832,14639,121002,121002.0,False,40795,40795.0,30,26.0,1.0
1833,14643,121000,121000.0,False,40795,40795.0,30,26.0,1.0
1834,14942,121204,121204.0,False,40839,40839.0,20,27.0,1.0
1835,14927,121233,121233.0,False,40842,40842.0,20,27.0,1.0
1836,14574,121362,121362.0,False,40792,40792.0,30,26.0,1.0
1837,14153,121000,121000.0,False,40795,40795.0,30,26.0,1.0
1838,13959,121231,121231.0,False,40842,40842.0,20,27.0,1.0
1839,14128,121045,121045.0,False,40809,40809.0,30,26.0,1.0
1840,14747,120917,120917.0,False,40770,40770.0,30,26.0,1.0
1841,14634,121048,121048.0,False,40810,40810.0,30,26.0,1.0
1842,14842,121197,121197.0,False,40837,40837.0,20,27.0,2.0
1843,14913,120946,120946.0,False,40780,40780.0,30,26.0,
1844,13937,121072,121072.0,False,40815,40815.0,30,26.0,
1845,14843,120970,120970.0,False,40787,40787.0,30,26.0,1.0
1846,14712,121075,121075.0,False,40816,40816.0,30,26.0,2.0
1847,14572,120908,120908.0,False,40768,40768.0,30,26.0,1.0
1848,13970,121058,121058.0,False,40813,40813.0,30,26.0,1.0
1849,14748,121076,121076.0,False,40816,40816.0,30,26.0,2.0
1850,14736,121092,121092.0,False,40820,40820.0,30,26.0,
1851,14562,121145,121145.0,False,40828,40828.0,10,28.0,1.0
1852,14941,121265,121265.0,False,40847,40847.0,20,27.0,
1853,14101,121174,121174.0,False,40832,40832.0,20,27.0,1.0
1854,14803,121132,121132.0,False,40827,40827.0,10,28.0,
1855,14904,121048,121048.0,False,40810,40810.0,30,26.0,1.0
1856,14864,121075,121075.0,False,40816,40816.0,30,26.0,1.0
1857,14946,121140,121140.0,False,40828,40828.0,10,28.0,1.0
1858,14798,121113,121113.0,False,40824,40824.0,10,28.0,1.0
1859,14015,120943,120943.0,False,40779,40779.0,30,26.0,
1860,14720,121062,121062.0,False,40814,40814.0,30,26.0,1.0
1861,13932,121075,121075.0,False,40816,40816.0,30,26.0,2.0
1862,14013,121066,121066.0,False,40814,40814.0,30,26.0,1.0
1863,14190,121147,121147.0,False,40829,40829.0,10,28.0,
1864,14948,120980,120980.0,False,40789,40789.0,30,26.0,1.0
1865,14767,121007,121007.0,False,40797,40797.0,30,26.0,1.0
1866,14836,121148,121148.0,False,40829,40829.0,10,28.0,1.0
1867,14799,120944,120944.0,False,40780,40780.0,30,26.0,1.0
1868,13974,121074,121074.0,False,40816,40816.0,30,26.0,1.0
1869,14877,120913,120913.0,False,40769,40769.0,30,26.0,1.0
1870,13961,120965,120965.0,False,40786,40786.0,30,26.0,1.0
1871,14906,121059,121059.0,False,40813,40813.0,30,26.0,1.0
1872,14609,120930,120930.0,False,40775,40775.0,30,26.0,
1873,14113,121075,121075.0,False,40816,40816.0,30,26.0,2.0
1874,14745,120961,120961.0,False,40784,40784.0,30,26.0,1.0
1875,14010,121198,121198.0,False,40837,40837.0,20,27.0,1.0
1876,14930,120990,120990.0,False,40792,40792.0,30,26.0,1.0
1877,14713,121000,121000.0,False,40795,40795.0,30,26.0,
1878,14681,121074,121074.0,False,40816,40816.0,30,26.0,1.0
1879,13955,121081,121081.0,False,40818,40818.0,30,26.0,1.0
1880,13942,121012,121012.0,False,40799,40799.0,30,26.0,1.0
1881,14746,120978,120978.0,False,40788,40788.0,30,26.0,
1882,14974,121090,121090.0,False,40819,40819.0,30,26.0,1.0
1883,14715,121201,121201.0,False,40838,40838.0,20,27.0,1.0
1884,13965,121061,121061.0,False,40813,40813.0,30,26.0,2.0
1885,14770,120986,120986.0,False,40791,40791.0,30,26.0,1.0
1886,14703,121362,121362.0,False,40792,40792.0,30,26.0,1.0
1887,14744,120926,120926.0,False,40774,40774.0,30,26.0,1.0
1888,14899,121145,121145.0,False,40828,40828.0,10,28.0,
1889,13966,121227,121227.0,False,40842,40842.0,20,27.0,1.0
1890,14862,121126,121126.0,False,40827,40827.0,10,28.0,
1891,13999,121105,121105.0,False,40822,40822.0,10,28.0,1.0
1892,14171,120960,120960.0,False,40784,40784.0,30,26.0,1.0
1893,14982,120945,120945.0,False,40780,40780.0,30,26.0,1.0
1894,14879,121362,121362.0,False,40792,40792.0,30,26.0,1.0
1895,14635,121068,121068.0,False,40815,40815.0,30,26.0,1.0
1896,13931,121167,121167.0,False,40831,40831.0,10,28.0,
1897,13930,121267,121267.0,False,40848,40848.0,20,27.0,1.0
1898,14020,121216,121216.0,False,40840,40840.0,20,27.0,1.0
1899,13949,120938,120938.0,False,40778,40778.0,30,26.0,1.0
1900,13929,121078,121078.0,False,40817,40817.0,30,26.0,1.0
1901,14808,121183,121183.0,False,40834,40834.0,20,27.0,
1902,14570,120974,120974.0,False,40788,40788.0,30,26.0,1.0
1903,14816,121163,121163.0,False,40830,40830.0,10,28.0,1.0
1904,14916,120990,120990.0,False,40792,40792.0,30,26.0,1.0
1905,14596,121208,121208.0,False,40839,40839.0,20,27.0,1.0
1906,14146,121182,121182.0,False,40834,40834.0,20,27.0,
1907,14567,121230,121230.0,False,40842,40842.0,20,27.0,1.0
1908,14751,121110,121110.0,False,40823,40823.0,10,28.0,
1909,14539,121153,121153.0,False,40830,40830.0,10,28.0,1.0
1910,14542,121022,121022.0,False,40802,40802.0,30,26.0,1.0
1911,14908,121028,121028.0,False,40803,40803.0,30,26.0,1.0
1912,14831,121134,121134.0,False,40827,40827.0,10,28.0,1.0
1913,14137,121075,121075.0,False,40816,40816.0,30,26.0,2.0
1914,14894,121107,121107.0,False,40822,40822.0,10,28.0,1.0
1915,14208,120959,120959.0,False,40784,40784.0,30,26.0,1.0
1916,14578,121022,121022.0,False,40802,40802.0,30,26.0,1.0
1917,14934,121194,121194.0,False,40836,40836.0,20,27.0,
1918,13936,121176,121176.0,False,40833,40833.0,20,27.0,1.0
1919,14922,121022,121022.0,False,40802,40802.0,30,26.0,1.0
1920,14772,121037,121037.0,False,40806,40806.0,30,26.0,
1921,14810,121239,121239.0,False,40843,40843.0,20,27.0,1.0
1922,14893,121039,121039.0,False,40807,40807.0,30,26.0,1.0
1923,14914,121153,121153.0,False,40830,40830.0,10,28.0,1.0
1924,14117,121015,121015.0,False,40800,40800.0,30,26.0,1.0
1925,14585,121021,121021.0,False,40802,40802.0,30,26.0,1.0
1926,14885,121022,121022.0,False,40802,40802.0,30,26.0,1.0
1927,14644,121096,121096.0,False,40821,40821.0,10,28.0,
1928,14863,121075,121075.0,False,40816,40816.0,30,26.0,1.0
1929,14794,121015,121015.0,False,40800,40800.0,30,26.0,1.0
1930,14944,121073,121073.0,False,40815,40815.0,30,26.0,1.0
1931,14582,121007,121007.0,False,40797,40797.0,30,26.0,
1932,14601,121250,121250.0,False,40845,40845.0,20,27.0,1.0
1933,14147,121089,121089.0,False,40819,40819.0,30,26.0,1.0
1934,14739,121016,121016.0,False,40800,40800.0,30,26.0,1.0
1935,14743,121038,121038.0,False,40806,40806.0,30,26.0,
1936,13934,121267,121267.0,False,40848,40848.0,20,27.0,2.0
1937,13994,121044,121044.0,False,40808,40808.0,30,26.0,2.0
1938,13925,120932,120932.0,False,40776,40776.0,30,26.0,2.0
1939,14108,121248,121248.0,False,40844,40844.0,20,27.0,1.0
1940,14710,120941,120941.0,False,40779,40779.0,30,26.0,2.0
1941,14907,121031,121031.0,False,40804,40804.0,30,26.0,1.0
1942,14569,121054,121054.0,False,40812,40812.0,30,26.0,1.0
1943,13952,121025,121025.0,False,40803,40803.0,30,26.0,1.0
1944,14979,121007,121007.0,False,40797,40797.0,30,26.0,1.0
1945,14541,121202,121202.0,False,40838,40838.0,20,27.0,1.0
1946,13947,121175,121175.0,False,40833,40833.0,20,27.0,1.0
1947,14169,120952,120952.0,False,40782,40782.0,30,26.0,
1948,14765,121122,121122.0,False,40825,40825.0,10,28.0,1.0
1949,14939,121150,121150.0,False,40829,40829.0,10,28.0,1.0
1950,14963,120996,120996.0,False,40794,40794.0,30,26.0,1.0
1951,14154,121012,121012.0,False,40799,40799.0,30,26.0,
1952,14850,121083,121083.0,False,40818,40818.0,30,26.0,1.0
1953,14985,121067,121067.0,False,40815,40815.0,30,26.0,
1954,14821,120980,120980.0,False,40789,40789.0,30,26.0,1.0
1955,14875,120972,120972.0,False,40787,40787.0,30,26.0,1.0
1956,14027,121190,121190.0,False,40835,40835.0,20,27.0,1.0
1957,14540,121098,121098.0,False,40821,40821.0,10,28.0,1.0
1958,14895,121175,121175.0,False,40833,40833.0,20,27.0,1.0
1959,14958,121054,121054.0,False,40812,40812.0,30,26.0,
1960,14923,121204,121204.0,False,40839,40839.0,20,27.0,2.0
1961,14918,121271,121271.0,False,40830,40830.0,10,28.0,1.0
1962,14819,121009,121009.0,False,40798,40798.0,30,26.0,1.0
1963,14577,121712,121712.0,False,40829,40829.0,10,28.0,1.0
1964,14662,121092,121092.0,False,40820,40820.0,30,26.0,1.0
1965,14608,120985,120985.0,False,40790,40790.0,30,26.0,1.0
1966,14828,121067,121067.0,False,40815,40815.0,30,26.0,1.0
1967,14749,121006,121006.0,False,40796,40796.0,30,26.0,1.0
1968,14606,120957,120957.0,False,40783,40783.0,30,26.0,1.0
1969,14128,120952,120952.0,False,40782,40782.0,30,26.0,1.0
1970,15037,121123,121123.0,False,40826,40826.0,10,28.0,
1971,15030,121407,121407.0,False,40862,40862.0,10,28.0,1.0
1972,15027,121128,121128.0,False,40827,40827.0,10,28.0,2.0
1973,14981,121147,121147.0,False,40829,40829.0,10,28.0,
1974,15018,121147,121147.0,False,40829,40829.0,10,28.0,1.0
1975,15022,121336,121336.0,False,40831,40831.0,10,28.0,1.0
1976,15025,121240,121240.0,False,40844,40844.0,20,27.0,1.0
1977,14953,121201,121201.0,False,40838,40838.0,20,27.0,1.0
1978,15026,121362,121362.0,False,40792,40792.0,30,26.0,1.0
1979,15040,121268,121268.0,False,40848,40848.0,20,27.0,
1980,14202,121017,121017.0,False,40801,40801.0,30,26.0,2.0
1981,14202,120962,120962.0,False,40784,40784.0,30,26.0,2.0
1982,13933,121188,121188.0,False,40835,40835.0,20,27.0,1.0
1983,15042,121209,121209.0,False,40839,40839.0,20,27.0,1.0
1984,14866,120945,120945.0,False,40780,40780.0,30,26.0,
1985,14729,120920,120920.0,False,40772,40772.0,30,26.0,1.0
1986,14644,120920,120920.0,False,40772,40772.0,30,26.0,1.0
1987,14202,121358,121358.0,False,40801,40801.0,30,26.0,2.0
1988,14745,121020,121020.0,False,40801,40801.0,30,26.0,2.0
1989,14860,121359,121359.0,False,40802,40802.0,30,26.0,2.0
1990,14936,120978,120978.0,False,40788,40788.0,30,26.0,2.0
1991,14172,121094,120980.0,False,40820,40789.0,30,26.0,1.0
1992,14863,121017,121017.0,False,40801,40801.0,30,26.0,2.0
1993,14137,121017,121017.0,False,40801,40801.0,30,26.0,2.0
1994,14113,121017,121017.0,False,40801,40801.0,30,26.0,2.0
1995,13932,121017,121017.0,False,40801,40801.0,30,26.0,2.0
1996,14864,121017,121017.0,False,40801,40801.0,30,26.0,2.0
1997,14712,121017,121017.0,False,40801,40801.0,30,26.0,2.0
1998,14889,121017,121017.0,False,40801,40801.0,30,26.0,2.0
1999,14699,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2000,14589,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2001,14189,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2002,14919,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2003,14829,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2004,14917,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2005,14863,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2006,14137,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2007,14113,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2008,13932,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2009,14864,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2010,14712,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2011,14889,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2012,14699,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2013,14589,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2014,14189,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2015,14919,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2016,14829,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2017,14917,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2018,14863,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2019,14137,121017,121017.0,False,40801,40801.0,30,26.0,
2020,14113,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2021,13932,121017,121017.0,False,40801,40801.0,30,26.0,
2022,14864,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2023,14712,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2024,14889,121017,121017.0,False,40801,40801.0,30,26.0,
2025,14699,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2026,14589,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2027,14189,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2028,14919,121074,121074.0,False,40816,40816.0,30,26.0,
2029,14829,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2030,14917,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2031,14930,121363,121363.0,False,40792,40792.0,30,26.0,1.0
2032,14949,121363,121363.0,False,40792,40792.0,30,26.0,1.0
2033,14928,121363,121363.0,False,40792,40792.0,30,26.0,
2034,14921,121363,121363.0,False,40792,40792.0,30,26.0,1.0
2035,14119,121363,121363.0,False,40792,40792.0,30,26.0,1.0
2036,15027,121352,121352.0,False,40862,40862.0,10,28.0,
2037,14831,121355,121355.0,False,40862,40862.0,10,28.0,
2038,14835,121348,121348.0,False,40862,40862.0,10,28.0,1.0
2039,14918,121348,121348.0,False,40862,40862.0,10,28.0,1.0
2040,14539,121350,121350.0,False,40862,40862.0,10,28.0,1.0
2041,14914,121350,121350.0,False,40862,40862.0,10,28.0,1.0
2042,14916,121363,121363.0,False,40792,40792.0,30,26.0,1.0
2043,15020,121013,121013.0,False,40799,40799.0,30,26.0,1.0
2044,15043,121074,121074.0,False,40816,40816.0,30,26.0,1.0
2045,15019,121175,121175.0,False,40833,40833.0,20,27.0,2.0
2046,14884,121011,121011.0,False,40798,40798.0,30,26.0,
2047,15035,120967,120967.0,False,40786,40786.0,30,26.0,1.0
2048,14592,121033,121033.0,False,40805,40805.0,30,26.0,1.0
2049,14569,121054,120928.0,False,40812,40775.0,30,26.0,1.0
2050,13960,121054,120928.0,False,40812,40775.0,30,26.0,1.0
2051,15021,121097,121097.0,False,40821,40821.0,10,28.0,
2052,15049,121138,121138.0,False,40828,40828.0,10,28.0,1.0
2053,14917,121349,121349.0,False,40862,40862.0,10,28.0,1.0
2054,14208,121073,121073.0,False,40815,40815.0,30,26.0,1.0
2055,15019,121371,121371.0,False,40844,40844.0,20,27.0,2.0
2056,14895,121371,121371.0,False,40844,40844.0,20,27.0,2.0
2057,13947,121371,121371.0,False,40844,40844.0,20,27.0,2.0
2058,14152,121371,121371.0,False,40844,40844.0,20,27.0,2.0
2059,13957,121375,121375.0,False,40839,40839.0,20,27.0,2.0
2060,14976,121268,121268.0,False,40848,40848.0,20,27.0,2.0
2061,14596,121176,121176.0,False,40833,40833.0,20,27.0,2.0
2062,14126,121176,121176.0,False,40833,40833.0,20,27.0,2.0
2063,14595,121176,121176.0,False,40833,40833.0,20,27.0,2.0
2064,15044,121362,121362.0,False,40792,40792.0,30,26.0,
2065,15045,121362,121362.0,False,40792,40792.0,30,26.0,1.0
2066,14952,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2067,14853,121074,121074.0,False,40816,40816.0,30,26.0,1.0
2068,15050,121229,121229.0,False,40842,40842.0,20,27.0,
2069,15024,121195,121195.0,False,40837,40837.0,20,27.0,1.0
2070,14927,121234,121234.0,False,40842,40842.0,20,27.0,1.0
2071,13977,121007,121007.0,False,40797,40797.0,30,26.0,1.0
2072,14789,120952,120952.0,False,40782,40782.0,30,26.0,1.0
2073,15052,121362,121362.0,False,40792,40792.0,30,26.0,
2074,15048,121165,121165.0,False,40831,40831.0,10,28.0,1.0
2075,15051,120941,120941.0,False,40779,40779.0,30,26.0,
2076,14961,121039,121039.0,False,40807,40807.0,30,26.0,
2077,14723,121094,121094.0,False,40820,40820.0,30,26.0,1.0
2078,14802,121358,121358.0,False,40801,40801.0,30,26.0,2.0
2079,14795,121017,121017.0,False,40801,40801.0,30,26.0,2.0
2080,15022,121372,121372.0,False,40833,40833.0,20,27.0,
2081,14776,121183,121183.0,False,40834,40834.0,20,27.0,1.0
2082,15058,121048,121048.0,False,40810,40810.0,30,26.0,1.0
2083,15035,121194,121194.0,False,40836,40836.0,20,27.0,1.0
2084,14923,121192,121192.0,False,40836,40836.0,20,27.0,1.0
2085,15056,121009,121009.0,False,40798,40798.0,30,26.0,1.0
2086,13927,121380,121380.0,False,40769,40769.0,30,26.0,1.0
2087,14723,121384,121384.0,False,40863,40863.0,30,26.0,1.0
2088,14172,121384,120945.0,False,40863,40780.0,30,26.0,1.0
2089,14728,121384,121384.0,False,40863,40863.0,30,26.0,
2090,14924,121034,121034.0,False,40805,40805.0,30,26.0,1.0
2091,14904,121081,121081.0,False,40818,40818.0,30,26.0,2.0
2092,14576,121048,121048.0,False,40810,40810.0,30,26.0,1.0
2093,13968,121074,121074.0,False,40816,40816.0,30,26.0,1.0
2094,14843,121396,121396.0,False,40799,40799.0,30,26.0,2.0
2095,13949,120937,120937.0,False,40778,40778.0,30,26.0,1.0
2096,14113,121000,121000.0,False,40795,40795.0,30,26.0,
2097,13924,121388,121388.0,False,40769,40769.0,30,26.0,2.0
2098,14826,121388,121388.0,False,40769,40769.0,30,26.0,1.0
2099,15059,120925,120925.0,False,40774,40774.0,30,26.0,1.0
2100,15065,121081,121081.0,False,40818,40818.0,30,26.0,2.0
2101,15067,121012,121012.0,False,40799,40799.0,30,26.0,1.0
2102,15068,120980,120980.0,False,40789,40789.0,30,26.0,
2103,15069,120929,120929.0,False,40775,40775.0,30,26.0,1.0
2104,15070,120956,120956.0,False,40783,40783.0,30,26.0,1.0
2105,15071,120987,120987.0,False,40791,40791.0,30,26.0,1.0
2106,15072,121398,121398.0,False,40863,40863.0,30,26.0,
2107,15073,120927,120927.0,False,40775,40775.0,30,26.0,1.0
2108,15062,121109,121109.0,False,40823,40823.0,10,28.0,1.0
2109,15063,121399,121399.0,False,40828,40828.0,10,28.0,1.0
2110,15066,121362,121362.0,False,40792,40792.0,30,26.0,1.0
2111,14701,121013,121013.0,False,40799,40799.0,30,26.0,1.0
2112,15072,121401,121401.0,False,40827,40827.0,10,28.0,1.0
2113,15074,121351,121351.0,False,40862,40862.0,10,28.0,1.0
2114,14764,121126,121126.0,False,40827,40827.0,10,28.0,1.0
2115,15075,121181,121181.0,False,40834,40834.0,20,27.0,1.0
2116,14677,121403,121403.0,False,40804,40804.0,30,26.0,
2117,15061,121216,121216.0,False,40840,40840.0,20,27.0,1.0
2118,15060,121202,121202.0,False,40838,40838.0,20,27.0,
2119,14668,121398,121398.0,False,40863,40863.0,30,26.0,1.0
2120,14875,120930,120930.0,False,40775,40775.0,30,26.0,1.0
2121,14608,121386,121386.0,False,40863,40863.0,30,26.0,1.0
2122,14168,121007,121007.0,False,40797,40797.0,30,26.0,1.0
2123,13918,120990,120990.0,False,40792,40792.0,30,26.0,1.0
2124,15078,121004,121004.0,False,40796,40796.0,30,26.0,1.0
2125,14121,120952,120952.0,False,40782,40782.0,30,26.0,1.0
2126,14115,120952,120952.0,False,40782,40782.0,30,26.0,1.0
2127,14570,120974,120986.0,False,40788,40791.0,30,26.0,1.0
2128,14743,121041,121041.0,False,40808,40808.0,30,26.0,
2129,13928,121385,121385.0,False,40863,40863.0,30,26.0,1.0
2130,15079,121362,121362.0,False,40792,40792.0,30,26.0,1.0
2131,14565,121383,121383.0,False,40863,40863.0,30,26.0,2.0
2132,14799,121383,121383.0,False,40863,40863.0,30,26.0,2.0
2133,15083,121405,121405.0,False,40833,40833.0,20,27.0,1.0
2134,15081,121147,121147.0,False,40829,40829.0,10,28.0,
2135,15080,121115,121115.0,False,40824,40824.0,10,28.0,1.0
2136,14884,121095,121095.0,False,40820,40820.0,30,26.0,
2137,14789,121382,121382.0,False,40830,40830.0,10,28.0,1.0
2138,15086,121081,121081.0,False,40818,40818.0,30,26.0,2.0
2139,15085,120932,120932.0,False,40776,40776.0,30,26.0,2.0
2140,15082,120956,120956.0,False,40783,40783.0,30,26.0,1.0
2141,15087,121010,121010.0,False,40798,40798.0,30,26.0,1.0
2142,14130,120956,120956.0,False,40783,40783.0,30,26.0,1.0
2143,15089,121092,121092.0,False,40820,40820.0,30,26.0,
2144,15028,121163,121163.0,False,40830,40830.0,10,28.0,1.0
2145,15033,121132,121132.0,False,40827,40827.0,10,28.0,1.0
2146,14095,121105,121105.0,False,40822,40822.0,10,28.0,
2147,14874,121110,121110.0,False,40823,40823.0,10,28.0,1.0
2148,14939,121168,121168.0,False,40831,40831.0,10,28.0,1.0
2149,14938,121150,121150.0,False,40829,40829.0,10,28.0,1.0
2150,14106,121407,121407.0,False,40862,40862.0,10,28.0,1.0
2151,14924,121357,121357.0,False,40862,40862.0,10,28.0,1.0
2152,15090,120963,120963.0,False,40785,40785.0,30,26.0,1.0
2153,14615,120961,120961.0,False,40784,40784.0,30,26.0,
2154,15041,120964,120964.0,False,40785,40785.0,30,26.0,1.0
2155,14937,120999,120999.0,False,40794,40794.0,30,26.0,1.0
2156,14934,120967,120967.0,False,40786,40786.0,30,26.0,1.0
2157,15032,121008,121008.0,False,40797,40797.0,30,26.0,1.0
2158,15084,121011,121011.0,False,40798,40798.0,30,26.0,
2159,14687,121410,121410.0,False,40842,40842.0,20,27.0,1.0
2160,15077,120919,120919.0,False,40771,40771.0,30,26.0,
2161,14653,121014,121014.0,False,40799,40799.0,30,26.0,1.0
2162,15076,121038,121038.0,False,40806,40806.0,30,26.0,
2163,13929,121411,121411.0,False,40809,40809.0,30,26.0,1.0
2164,14017,121046,121046.0,False,40809,40809.0,30,26.0,
2165,15085,121413,121413.0,False,40817,40817.0,30,26.0,2.0
2166,13925,121413,121413.0,False,40817,40817.0,30,26.0,2.0
2167,14138,121413,121413.0,False,40817,40817.0,30,26.0,2.0
2168,14883,121079,121079.0,False,40817,40817.0,30,26.0,2.0
2169,15086,121414,121414.0,False,40768,40768.0,30,26.0,
2170,15065,121414,121414.0,False,40768,40768.0,30,26.0,1.0
2171,14904,121414,121414.0,False,40768,40768.0,30,26.0,1.0
2172,14850,121417,121417.0,False,40768,40768.0,30,26.0,1.0
2173,13955,121414,121414.0,False,40768,40768.0,30,26.0,1.0
2174,14847,120910,120910.0,False,40768,40768.0,30,26.0,2.0
2175,14710,121422,121422.0,False,40796,40796.0,30,26.0,2.0
2176,14857,121423,121423.0,False,40798,40798.0,30,26.0,2.0
2177,13949,121047,121047.0,False,40810,40810.0,30,26.0,2.0
2178,14933,120919,120919.0,False,40771,40771.0,30,26.0,2.0
2179,14610,121041,121041.0,False,40808,40808.0,30,26.0,1.0
2180,14017,121052,121052.0,False,40811,40811.0,30,26.0,1.0
2181,14015,121095,121095.0,False,40820,40820.0,30,26.0,1.0
2182,15095,121022,121022.0,False,40802,40802.0,30,26.0,2.0
2183,15096,121234,121234.0,False,40842,40842.0,20,27.0,1.0
2184,14916,121022,121022.0,False,40802,40802.0,30,26.0,2.0
2185,14119,121022,121022.0,False,40802,40802.0,30,26.0,2.0
2186,14921,121022,121022.0,False,40802,40802.0,30,26.0,2.0
2187,14949,121022,121022.0,False,40802,40802.0,30,26.0,2.0
2188,14930,121022,121022.0,False,40802,40802.0,30,26.0,2.0
2189,15097,121022,121022.0,False,40802,40802.0,30,26.0,2.0
2190,15098,121022,121022.0,False,40802,40802.0,30,26.0,2.0
2191,15064,121074,121074.0,False,40816,40816.0,30,26.0,1.0
2192,14663,120953,120953.0,False,40782,40782.0,30,26.0,1.0
2193,14939,121223,121223.0,False,40841,40841.0,20,27.0,1.0
2194,14046,121168,121168.0,False,40831,40831.0,10,28.0,1.0
2195,15034,121168,121168.0,False,40831,40831.0,10,28.0,1.0
2196,14764,121012,121012.0,False,40799,40799.0,30,26.0,1.0
2197,15099,121123,121123.0,False,40826,40826.0,10,28.0,1.0
2198,15102,121022,121022.0,False,40802,40802.0,30,26.0,2.0
